484
864
2805
11180
2829
1005
17619
2374
3953
160
152
16449
1447
14718
2378
10889
2187
539
7816
19792
5343
5501
5496
13736
5268
11653
18592
1774
18527
13593
8992
18302
16527
18457
19153
19634
19620
18256
13818
11228
10033
6016
5648
19563
7460
6814
4919
9072
19134
18892
19363
18823
9641
19238
17447
17562
19434
18659
19142
1909
19035
19034
14277
17710
18674
2773
