5457
384
17054
932
11532
12784
18253
15604
1346
2754
5236
5235
16219
1433
16406
16706
7692
3339
6596
3337
6976
5705
7920
5342
3203
378
3204
11764
11218
13290
13063
17189
17595
17769
17594
17525
18470
17432
17726
